"V197_CCLE"	"V411_CCLE"	"V299_CCLE"	"V95_CCLE"	"V280_CCLE"	"V186_CCLE"	"V183_CCLE"	"V28_CCLE"	"V22_CCLE"	"V175_CCLE"	"V36_CCLE"	"V405_CCLE"	"V344_CCLE"	"V383_CCLE"	"V259_CCLE"	"V466_CCLE"	"V381_CCLE"	"V270_CCLE"	"V155_CCLE"	"V72_CCLE"	"V266_CCLE"	"V463_CCLE"	"V11_CCLE"	"V126_CCLE"	"V291_CCLE"	"V294_CCLE"	"V173_CCLE"	"V207_CCLE"	"V329_CCLE"	"V447_CCLE"	"V13_CCLE"	"V79_CCLE"	"V465_CCLE"	"V281_CCLE"	"V448_CCLE"	"V102_CCLE"	"V116_CCLE"	"V18_CCLE"	"V189_CCLE"	"V252_CCLE"	"V412_CCLE"	"V227_CCLE"	"V166_CCLE"	"V24_CCLE"	"V439_CCLE"	"V44_CCLE"	"V341_CCLE"	"V43_CCLE"	"V418_CCLE"	"V177_CCLE"	"V392_CCLE"	"V352_CCLE"	"V258_CCLE"	"V164_CCLE"	"V420_CCLE"	"V162_CCLE"	"V265_CCLE"	"V311_CCLE"	"V180_CCLE"	"V367_CCLE"	"V172_CCLE"	"V84_CCLE"	"V461_CCLE"	"V416_CCLE"	"V90_CCLE"	"V71_CCLE"	"V432_CCLE"	"V462_CCLE"	"V349_CCLE"	"V350_CCLE"	"V382_CCLE"	"V171_CCLE"	"V91_CCLE"	"V459_CCLE"	"V460_CCLE"	"V358_CCLE"	"V346_CCLE"	"V80_CCLE"	"V241_CCLE"	"V92_CCLE"	"V269_CCLE"	"V289_CCLE"	"V404_CCLE"	"V260_CCLE"	"V306_CCLE"	"V118_CCLE"	"V414_CCLE"	"V300_CCLE"	"V320_CCLE"	"V30_CCLE"	"V150_CCLE"	"V208_CCLE"	"V387_CCLE"	"V21_CCLE"	"V364_CCLE"	"V81_CCLE"	"V33_CCLE"	"V268_CCLE"	"V211_CCLE"	"V327_CCLE"	"V142_CCLE"	"V154_CCLE"	"V218_CCLE"	"V190_CCLE"	"V2_CCLE"	"V332_CCLE"	"V455_CCLE"	"V357_CCLE"	"V372_CCLE"	"V273_CCLE"	"V55_CCLE"	"V436_CCLE"	"V160_CCLE"	"V376_CCLE"	"V119_CCLE"	"V396_CCLE"	"V393_CCLE"	"V85_CCLE"	"V10_CCLE"	"V182_CCLE"	"V275_CCLE"	"V413_CCLE"	"V216_CCLE"	"V32_CCLE"	"V9_CCLE"	"V100_CCLE"	"V310_CCLE"	"V176_CCLE"	"V17_CCLE"	"V200_CCLE"	"V170_CCLE"	"V63_CCLE"	"V161_CCLE"	"V12_CCLE"	"V156_CCLE"
"GO_MONOOXYGENASE_ACTIVITY"	-0.75297208452779	-0.369698962199686	0.729836070550763	0.568979282713316	0.231144477736284	-0.924269113739775	-0.137051414948587	-0.176310199832467	1.27466258399498	0	-0.489041408989631	0.199450543848408	-0.7392487592593	0.196124264284959	0.200884353270937	-0.202257256188023	0	-1.50389842031619	0	4.82163733276644e-17	0.476287135310685	0	-0.289014659814922	0.368115070807926	0.560066085371072	0.3107907846683	0	0	0.564507345207294	0.38816206166261	-0.598901519205579	-0.302618603139767	0	0	0	-0.227807285613069	0	-4.82163733276644e-17	0.752969482557115	-4.82163733276644e-17	-0.260883037002366	-0.451239748409381	0	0.919319387023803	-3.32536895390307	3.20915962379257	-1.09727709601269	0.855498132289968	2.75535524607523	-4.09499665863634	-0.922080044501698	-1.24501377760619	0.418461429861598	-1.9628997643932	1.04985818777691	0.956855171884506	4.39541734551276	2.55382959297594	2.41075592331891	0.619667727653996	1.1592120791085	1.56202839837689	0.64460986783976	-1.99087578980062	0.180728612312287	-0.841889574071507	-0.706987830679118	-0.409374918617489	2.13924457844463	0	1.22883469579458	0	-0.457345789026444	0.831848728427128	-0.544433719911747	0.683483381667328	4.82163733276644e-17	-0.180396802763725	-0.433512096565544	0	-0.424030103271902	4.82163733276644e-17	-0.544433719911747	0.173847570565972	0.174202514599761	0.675990309461527	-1.10436512992261	0.200339828491206	-0.912941582532809	-1.12843372205202	0.829293342521118	-0.90172208449946	0.590286561663627	-0.780231500259939	1.90648480785099	0	-1.1006130325539	0.848279474539147	-0.234825032637909	0.831848728427128	0.661477981870763	1.12372812591029	-1.14272039197688	0.597040162084575	-0.489041408989631	0.386679299980943	-0.218425298459137	-1.109777517434	0	-0.21202161819283	0.2012634414451	-0.543266715577935	0	-1.23419293189851	0	-0.186425099270734	-0.634191516213631	0.407586181060277	0.766386256652514	-0.200038593879297	-0.18364593703307	-0.31712273710442	-0.230581714456911	0	-4.82163733276644e-17	0	1.05634883539845	0.768830218711357	-0.207067611814228	4.82163733276644e-17	4.82163733276644e-17	0.377065568335593	-0.37388134677609	-0.37854411046121	0.453263880542351
"GO_STEROID_HYDROXYLASE_ACTIVITY"	-4.82163733276644e-17	0	0	4.82163733276644e-17	0.196871207320012	-0.203643594617634	0	-0.38139388479797	1.72500513308267	-4.82163733276644e-17	-0.894028518437981	0	-4.82163733276644e-17	0	0	-0.53584794569924	0	-1.95742917139134	4.82163733276644e-17	0	0.466478099753516	0	4.82163733276644e-17	0	0.517752434933123	4.82163733276644e-17	0	4.82163733276644e-17	0	0	-0.540972347712056	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	-0.450779296837813	-4.82163733276644e-17	0.461149122686427	-4.66390178312103	3.87926353942209	-0.960212705893933	1.29262091168435	0.442006273293635	-0.40944786314524	-1.36232536050577	0	0.42993134776168	-1.95827605500107	1.88399306963842	0	4.14564147149425	2.34827002822795	3.35203673542821	0.553266020503492	2.00559578708244	0.481658161623226	-1.0350191621881	-1.45824465004502	4.82163733276644e-17	-0.432304752334217	-4.82163733276644e-17	0	0.461149122686427	4.82163733276644e-17	0	0	-0.454623974455677	1.26772687622085	-0.508314847874123	1.10949469180584	-4.82163733276644e-17	0	-0.439549113335777	4.82163733276644e-17	-0.433499122658618	4.82163733276644e-17	-0.508314847874123	0.37458878799454	0	1.10139026937654	-1.55090245585111	0	-0.311504982055766	0	1.10750948840068	-0.454623974455677	0.53584794569924	-1.57344329434339	0.569808966252237	-0.494689020794076	-0.527490825023641	0.434698653122968	-0.581333074140682	0	1.08565712203122	-1.19085355302263	-4.82163733276644e-17	1.01515282168059	-0.894028518437981	-4.82163733276644e-17	-0.558685197514998	-0.530806649318519	0	-0.549704199736636	0	0	0.463801299786535	-0.575519425359656	0	0	0	0.422931290441113	1.40990173105206	-4.82163733276644e-17	-0.404022882279136	-0.688958587681242	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.511428265367821	0	4.82163733276644e-17	0	0.493212581831147	0	0	4.82163733276644e-17	0.452055090296931
"GO_DRUG_METABOLIC_PROCESS"	-4.82163733276644e-17	0	0	0	0.194502590233384	-0.203578149228854	-0.252346409015416	-0.370680119900179	1.7108905282784	0.388873910101044	-0.880742878654589	4.82163733276644e-17	0	0	4.82163733276644e-17	-0.523943937130306	0.231653262306602	-4.82163733276644e-17	4.82163733276644e-17	0.617312213292659	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0.283388862048136	4.82163733276644e-17	-1.32575845656408	0	0	4.82163733276644e-17	0	0	0	0	0.254660727075581	0	0	0	0	3.05266397294507	-3.37679838518588	1.82422620191319	-0.936475685725653	1.27874466514385	2.96425593603606	-1.04348518958617	-1.34839258502905	-1.40700272330449	0	-0.415288013091476	0.781918149070739	0	4.07449599217517	1.32942096132287	3.29614442399393	0	-3.26784420216402	0.470109764585822	2.39037768342353	-2.46652160791333	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	-0.757469899038288	-0.380628198499762	0.561483916349427	0	-4.82163733276644e-17	0	1.61500933788159	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0.363941926763782	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	-0.443275657723062	0	-1.54686948914043	0.557708997648216	0	-0.515638044221068	0	0	1.25387320217982	-4.82163733276644e-17	-1.17707870677335	-1.32942096132287	1.00162393544316	0	0	-4.82163733276644e-17	-0.51893339444788	0	-0.537717931451975	0	0	4.82163733276644e-17	1.10408095191666	0	0	-1.04234084271803	1.07277868416042	0.7375119796751	0	0	-0.676301175333064	0	-4.82163733276644e-17	0	0	0.499677514072244	4.82163733276644e-17	-0.530754264602385	-4.82163733276644e-17	1.2240712901192	0	4.82163733276644e-17	4.82163733276644e-17	0.440726656496701
"GO_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY"	0	0	0	0	0	4.82163733276644e-17	0	0	2.02414667772359	4.82163733276644e-17	-1.18065261623617	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-0.801276865546729	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	-4.67682763336046	0	0	4.82163733276644e-17	2.89085269541024	-0.660342585826322	4.82163733276644e-17	0	4.82163733276644e-17	-1.65673447740957	1.07757609785474	-4.82163733276644e-17	5.74307014611017	4.72443549075869	4.59296248807084	0.820289088772443	2.6017071741672	0.741555398837071	-4.82163733276644e-17	1.0626994117924	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0.620301706415518	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0.838271953516005	-4.82163733276644e-17	0	0	0	0	0	-1.48488119887197	0	1.30546426180116	0	0	4.82163733276644e-17	0	0	-0.816407952971356	0	0	4.82163733276644e-17	-0.844463476536463	0	0	0	0	0.497775534423131	-4.82163733276644e-17	0	-0.966000507874112	0	0	0	0	0.77447734579259	-4.82163733276644e-17	0	0	0.754367636308867	0	0	4.82163733276644e-17	-4.82163733276644e-17
"GO_COA_HYDROLASE_ACTIVITY"	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0.289511370710027	4.82163733276644e-17	0	-0.581191633626791	0	4.82163733276644e-17	0	-4.82163733276644e-17	-0.408866167131458	4.82163733276644e-17	1.74520635133044	0	0.415856614730764	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0.906454341574256	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-0.762885403806077	0	-1.35719852295423	0	0	-1.20873687032659	0	-3.04279739465995	0.600733297291248	0	4.82163733276644e-17	0	-0.612793961108315	0	2.7910173419459	0	-4.82163733276644e-17	0	0	0.650445426601062	0.759127315413396	0	-2.22650735464545	-1.74169015733553	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	-1.37456239316909	0	0	0	1.88803849625689	1.14818237451658	0	0	0	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.72186641733376	0	0	1.34053000224383	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0.751726139775639	0.786286955947546	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	0	1.51331310249116	0	4.82163733276644e-17	0	0	0	0	0.833485642404337	4.82163733276644e-17	3.04357878921914	0	4.82163733276644e-17	0.606708817375981	0	4.82163733276644e-17	-0.707015323301992	0	4.82163733276644e-17	-0.794432257352618	4.82163733276644e-17	0	0	4.82163733276644e-17	-0.552387836376395	0	4.82163733276644e-17	0	0	4.82163733276644e-17	-1.37470088405024	4.82163733276644e-17
"GO_RETINOIC_ACID_BINDING"	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	1.0805440187855	0	0	0	0.483010814072274	0	-0.832576829792759	-4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	-1.94578255227848	0	0	-1.02723839209331	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-1.29066892736953	0	-1.96088034963737	0.674506595657223	-4.82163733276644e-17	-0.849918411387477	0	0	0	-2.06670791516706	1.72284304300151	-0.706317903429353	0	-4.82163733276644e-17	0	0	0	0	0	0.768726225984634	0	0	4.82163733276644e-17	-0.71304004805325	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-1.20964985613351	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-0.698416380209559	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0.670876728372084	4.82163733276644e-17	-4.82163733276644e-17	-0.830698563088241	4.82163733276644e-17	-0.738347593931427	-1.45727523451242	0	0.866033363602573	4.82163733276644e-17	4.82163733276644e-17	0	0	0	-0.817808643816137	0	-1.9840813397342	0	-4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	-4.82163733276644e-17	0	0.702345041077304	0	-0.783270347011463	0	-0.994348350229483	-0.872257901899856	0	4.82163733276644e-17	-0.767145371015574	0.801866090287954	0	0	0	0.781625514797748	0.615428413147143	-4.82163733276644e-17	-0.61954559000153	0
"GO_ISOPRENOID_BINDING"	-4.82163733276644e-17	-0.740968474064634	0	-0.595503553665515	0.194502590233384	-0.203578149228854	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0.757469899038288	0	4.82163733276644e-17	-0.523943937130306	0.231653262306602	-4.82163733276644e-17	-0.527330295635683	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	-1.29363850593339	0	0	-0.70714920285194	0	0	0	0	0	-0.958916193944899	0.449750999106787	-4.59157737107034	2.7615931684917	0	-0.543044910600157	0	-0.398473432237811	0.550291587758321	-1.40700272330449	1.08794964578956	-0.415288013091476	-0.719076788150178	0	0.431983947584745	0	0.502802825561385	0	0	0.470109764585822	0.555838260256768	-0.57904644854051	0.383689601373248	-0.421134563073715	4.82163733276644e-17	-0.412984236270856	0.449750999106787	4.82163733276644e-17	-0.880742878654589	0.90007808793759	-4.82163733276644e-17	0	0	4.82163733276644e-17	-1.06532689790918	-0.382665086905295	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	1.0132242697132	0.487493089659206	-0.827316713188349	-1.31849084408912	0	-1.14127518416846	-1.12112945502277	-0.633479377931748	1.38679213050274	0	4.82163733276644e-17	0	0	0	-0.514003626124591	-4.82163733276644e-17	-1.32942096132287	0	0.398473432237811	0	-4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0.737757461594773	0	1.03167161384356	0.411839677491878	0.262375542462198	-0.483049845682524	-0.393097035547757	-0.676301175333064	-1.39884925298651	-4.82163733276644e-17	0	-0.46870679147026	0.499677514072244	4.82163733276644e-17	0	-4.82163733276644e-17	0.481583515909348	0.337833609124856	4.82163733276644e-17	-0.34127206963171	0
"GO_GLUCURONOSYLTRANSFERASE_ACTIVITY"	0	0.591568476108614	0	0	4.82163733276644e-17	0	0	1.49944390212362	0	0	0	0	4.82163733276644e-17	0.58874409005745	0	0.858532637568376	3.62028711637101	0	-0.67310967471823	0	0	0.775109533262911	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-0.65894735719276	-0.765602008167794	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-0.579047233152885	-1.12014504343216	1.46113832113854	-4.05843744576045	0.522883352951989	-0.48129493742261	-0.689768037583352	4.82163733276644e-17	0	0	-2.92442146349301	1.39013973098235	-2.39842949789137	-4.82163733276644e-17	0	-0.840858211248547	-4.82163733276644e-17	0	0	4.82163733276644e-17	0.612049852978666	0	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	-0.583167659443683	-0.629079248496276	-0.640384130183317	0	0	0	0	-4.82163733276644e-17	-1.39829703345029	-4.82163733276644e-17	4.82163733276644e-17	0.496619216689275	-4.82163733276644e-17	4.82163733276644e-17	0.51947414531591	0.630671198521208	4.82163733276644e-17	0.982110529583746	-4.82163733276644e-17	-0.583167659443683	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-1.60588824434219	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	1.33054025732272	0.549097749851258	0.382286466392313	-0.625917805115665	-0.528650408725532	0	-4.82163733276644e-17	4.82163733276644e-17	1.27620607418287	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0.467675099470168	0	-0.471502309224863	0.580414900724715
"GO_URONIC_ACID_METABOLIC_PROCESS"	-1.30749723042792	0	0.464717093035474	-4.82163733276644e-17	4.82163733276644e-17	-0.43125921497375	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0.744222631980485	0.800136296215373	0	0	0	0	0.93093277759855	0	0	0	0	0	0	4.82163733276644e-17	0	0.548956781269805	0	0	-4.82163733276644e-17	-4.82163733276644e-17	-0.817808643816137	0	0	0	-4.82163733276644e-17	0	0	1.27890070908799	0	-1.29066892736953	0.745706477884391	-4.8075978639492	0.674506595657223	-0.630064639957006	-0.849918411387477	0	0	0	-2.06670791516706	1.72284304300151	-2.92633332879195	-1.03991057456283	-4.82163733276644e-17	-1.00599359097746	0	0	0	0	0.768726225984634	-1.35511525837578	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0.788249511854893	-0.571426908164268	-0.830698563088241	4.82163733276644e-17	-0.738347593931427	0	0	0	4.82163733276644e-17	1.39919252123468	0	0	0	-0.817808643816137	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	-4.82163733276644e-17	0	0.702345041077304	0	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	1.52469329293218	0	0	4.82163733276644e-17	0.615428413147143	-4.82163733276644e-17	0	0
"GO_FLAVONOID_METABOLIC_PROCESS"	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0.775119013402519	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	-0.834464567570227	-4.82163733276644e-17	-4.82163733276644e-17	-0.817808643816137	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	-0.734003435471623	-1.29066892736953	1.79644067374318	-6.45111607401375	0.674506595657223	-0.630064639957006	-0.849918411387477	0	-0.686886916436893	0	-2.06670791516706	1.72284304300151	-2.92633332879195	0	-4.82163733276644e-17	-1.00599359097746	0	0	2.00798155043969	0	0.768726225984634	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-0.798414558696884	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0.788249511854893	-0.571426908164268	0	4.82163733276644e-17	-1.78114844821624	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	-1.94578255227848	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	-0.823278464857594	0	-0.844048491389987	0	0	0	0	-0.926087089978546	-4.82163733276644e-17	0	0.702345041077304	0	-4.82163733276644e-17	0	0	1.37657221217318	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0.615428413147143	-4.82163733276644e-17	0	0
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS"	-0.430473904461872	0	-0.479136200498729	0.199972189040339	0.816922293289384	0	1.41043900923476	4.82163733276644e-17	-0.888340038200085	0	0	0.317417863670396	0.574176320364783	4.82163733276644e-17	0.903387360448152	-0.359852355763442	0.392054541341889	0.805609829530335	-0.362864937209789	0	0.299384728335693	0.450340357208354	-0.465486462469501	-4.82163733276644e-17	0.343914722702369	0	0	4.82163733276644e-17	2.21122751741115	0.664966706008813	0.940988134068168	0	0	0	-0.442035901139762	0	0	0	1.39853976429973	1.15274120389903	0	0	4.82163733276644e-17	0.808177250731836	-0.947715421099724	-0.875760016856025	-1.16508319576164	0	0	-0.251120873146197	0	0	-1.10408095191666	4.82163733276644e-17	4.82163733276644e-17	3.48351135759408	-0.508499785708853	0.365914546570595	0	0.375292837717888	-0.900346319701739	0	1.81360972456476	0.58384865094542	-0.633219462418567	0.691142757454698	-4.82163733276644e-17	-0.263367122929954	4.82163733276644e-17	-0.236200230488548	0	0.709654027887366	-0.289234991834993	0	-0.900346319701739	0.89893235443788	-0.727160623616059	0	-0.276413677228948	-0.875760016856025	0	-0.923608027300502	-0.335646448175961	0.222397009458303	0.223180161267944	0.891049826732503	0	0.882429744942961	-1.00939086764403	0.637044429620885	4.82163733276644e-17	0	-4.82163733276644e-17	-0.458896497268991	0	-0.323764389572094	0.868341053609347	-1.0535937483171	0	-4.82163733276644e-17	0	-0.978287386491338	4.82163733276644e-17	0	4.82163733276644e-17	0.225550631303606	-0.38011578535969	0	-4.82163733276644e-17	4.82163733276644e-17	0	-1.78711653894098	0.297087736177449	-1.03231214758802	0	4.82163733276644e-17	1.30199680949453	-1.0535937483171	0.88258655089843	-0.323764389572094	0	-0.498386272312236	0	0.476816217097081	-0.202077786517667	0	4.82163733276644e-17	-0.604700358355931	0.923608027300502	2.01805334050758	0	0.2020647756665	0	4.82163733276644e-17	1.45266542791413
"GO_COENZYME_A_METABOLIC_PROCESS"	-0.445016549636699	4.82163733276644e-17	0	-4.82163733276644e-17	0.80901557165404	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0.668778486448328	0.723555547019178	0	-4.82163733276644e-17	4.82163733276644e-17	-0.755407800463706	0	-4.82163733276644e-17	0	-0.877099077207921	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	1.52176825023506	0	-2.04885577987569	0.859533821996543	-0.83808914259201	-0.658785454732954	-1.20873687032659	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.798573558954677	0	-4.82163733276644e-17	-0.959929438172123	3.7495269187362	4.82163733276644e-17	0	0	-0.956756660722653	1.08663438327755	1.68101859345913	4.82163733276644e-17	0	-4.82163733276644e-17	-0.638305405522346	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.740901385418199	0	0	0	0.612793961108315	0	4.82163733276644e-17	0	0	-0.766682805469386	0.744473603157935	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0.453723052976459	1.39268082398831	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	-0.759127315413396	4.82163733276644e-17	0	0	-0.535502456635508	0	4.82163733276644e-17
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM"	-1.50415423621392	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	0	0	0.897083337273886	0	-4.82163733276644e-17	0	-0.930119456833034	-4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.639036013107645	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	1.50251539374491	-4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	2.64150859336821	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	-0.90597953408322	4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	-9.64327466553287e-17	-0.662333714239702	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0.926306034926985	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	-0.970464552833942	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0.611586352730906	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17
